ID,avgX,avgY,avgSDX,avgSDY,avgV,avgA,avgSDV,avgSDA,avgP,maxV,maxA,maxP,pen_down,pen_up,pen_ratio,sign_width,sign_height,width_height_ratio,total_sign_duration,range_pressure,range_velocity,range_acceleration,F
21,5323.230088495575,4873.088495575221,3045516.2302654865,688388.1868362831,35259.58824336284,2624246.411044248,548469779.8216947,8282887706044.106,534.0840707964602,118776.07699999999,21599956.382,784.0,219.0,7.0,31.285714285714285,5811.0,4266.0,1.3621659634317862,3014.0,737.0,118776.07699999999,21599956.382,1
21,5616.492753623188,4850.908212560386,2763158.4818405816,599395.5422898552,33609.97400483091,2169293.5384251196,499191995.52206767,7281780782396.693,430.1207729468599,116996.871,24952472.281999998,730.0,200.0,7.0,28.571428571428573,5707.0,4085.0,1.397062423500612,2944.0,669.0,116996.871,24952472.281999998,1
21,6103.351485148515,5209.831683168317,3595710.008183165,722517.0632475246,36482.42677722772,6938724.364673267,1075700252.4253716,2254888273762152.0,439.8168316831683,356420.265,644559848.4959999,708.0,194.0,8.0,24.25,5997.0,4488.0,1.3362299465240641,2844.0,674.0,356420.265,644559848.4959999,1
21,5566.699029126214,6154.9320388349515,3982939.9162572804,864853.2572378643,37049.39306310679,7467729.434538835,1608456929.8023589,3730276578780669.0,549.2669902912621,465368.519,874816464.21,809.0,199.0,7.0,28.428571428571427,6522.0,4710.0,1.3847133757961783,2694.0,806.0,465368.519,874816464.21,1
21,5646.693121693122,5466.978835978836,4118467.9799047606,837727.8513703699,33819.75517460316,2412212.5370423277,579291732.5641693,7623027560020.402,498.7354497354497,107503.9,22825432.383,768.0,181.0,8.0,22.625,6337.0,4197.0,1.5098880152489873,2603.0,739.0,107503.9,22825432.383,1
21,5833.024509803921,5885.911764705882,5005584.994504902,730614.0216372556,34102.27608823529,8842273.579191176,1466007192.9398687,7064499629613495.0,560.7401960784314,481609.13200000004,1199971338.216,818.0,197.0,7.0,28.142857142857142,6897.0,4240.0,1.6266509433962264,2744.0,789.0,481609.13200000004,1199971338.216,1
21,5936.895734597157,5956.938388625593,5134672.824796206,918407.9356635076,32638.0579478673,4494221.829042654,574952720.6609527,481995540444370.1,536.7867298578199,163298.866,283574720.468,824.0,204.0,7.0,29.142857142857142,6750.0,4761.0,1.4177693761814745,2693.0,814.0,163298.866,283574720.468,1
21,6124.506912442396,5913.179723502304,5433445.724608289,1092947.1059631335,37935.37502304147,2624395.356165899,732156729.9785068,10080616991370.328,515.6589861751152,124145.976,25058892.588000003,827.0,210.0,7.0,30.0,7101.0,5331.0,1.3320202588632526,2914.0,817.0,124145.976,25058892.588000003,1
21,6068.154205607477,5337.322429906542,4868868.496813084,1168488.2350887847,38836.46587850469,5847302.225126168,961432094.6199386,1991445603724604.0,544.6028037383178,283006.877,655362413.1980001,869.0,205.0,9.0,22.77777777777778,6987.0,4733.0,1.4762307204732728,2854.0,842.0,283006.877,655362413.1980001,1
22,5874.562790697674,5032.423255813954,3641252.618893024,1031612.0582511623,47838.02318139533,12742275.875586046,3418662195.514466,1.0168957636007522e+16,562.8976744186047,695496.771,1468260969.508,808.0,206.0,9.0,22.88888888888889,6022.0,4984.0,1.2082664526484752,3394.0,807.0,695496.771,1468260969.508,0
22,6012.464705882353,4683.770588235294,2880852.7193176453,663939.7061941175,36402.548723529406,2680229.8032352934,694122008.5197352,9136106080335.963,561.7882352941176,132436.75699999998,20287370.945,733.0,161.0,9.0,17.88888888888889,5778.0,4291.0,1.3465392682358424,2364.0,711.0,132436.75699999998,20287370.945,0
22,5642.166666666667,4336.005952380952,2045275.9287976194,774961.8801666661,35752.49818452379,5169506.278500001,973320802.6285945,1061068482046558.9,550.8452380952381,264275.196,422540400.919,773.0,159.0,9.0,17.666666666666668,5079.0,4738.0,1.0719712959054453,2213.0,772.0,264275.196,422540400.919,0
22,5854.396226415094,4664.201257861635,1997866.2769811319,522059.607264151,29208.030339622648,2169878.9573773597,565766665.473868,7183841650527.312,606.6352201257862,106979.531,15934855.978,796.0,150.0,9.0,16.666666666666668,4965.0,4272.0,1.1622191011235956,2122.0,788.0,106979.531,15934855.978,0
22,6213.582857142857,5218.131428571429,2421176.015485714,595120.1174342852,32224.06722857142,3658768.2088114275,695659934.8973142,237811161139356.22,586.0742857142857,131003.748,202281820.27,782.0,166.0,9.0,18.444444444444443,5385.0,4259.0,1.2643813101667059,2143.0,772.0,131003.748,202281820.27,0
22,6356.723270440251,4666.220125786163,2796876.8987044035,444694.0458993711,32615.48193081759,3229445.6918050316,557104375.0036796,110590961152171.81,574.8427672955975,106481.741,130311342.30299999,748.0,150.0,9.0,16.666666666666668,5786.0,3810.0,1.5186351706036745,2273.0,718.0,106481.741,130311342.30299999,0
22,6042.165605095542,4672.496815286624,2622688.6095031826,552376.4156114652,33015.461904458585,2329132.8672165615,619411433.8213757,8483470231643.653,534.2611464968153,121282.87599999999,16800897.485,721.0,148.0,9.0,16.444444444444443,5523.0,3924.0,1.407492354740061,2112.0,670.0,121282.87599999999,16800897.485,0
22,5692.775757575758,4734.757575757576,2057293.058812121,561094.3533212121,32564.674006060603,2340433.3669272726,641652179.4698302,8966641504484.752,568.060606060606,129531.09300000001,18731110.610999998,758.0,155.0,10.0,15.5,5087.0,4275.0,1.1899415204678363,2333.0,693.0,129531.09300000001,18731110.610999998,0
22,5968.66037735849,4826.232704402516,1927744.6336981137,625365.4683836481,36688.11979245282,11930853.238207549,2544649818.0799747,8664275676917185.0,539.0,572885.394,1136769441.007,727.0,149.0,10.0,14.9,4980.0,4813.0,1.0346976937461043,2173.0,612.0,572885.394,1136769441.007,0
22,6313.11377245509,4554.125748502994,2522384.7403113768,772933.7226167666,45044.4607784431,10382477.387293411,2999583426.55724,7235680885048135.0,585.0538922155689,632260.483,1098981126.544,790.0,157.0,10.0,15.7,5702.0,4765.0,1.196642182581322,2443.0,744.0,632260.483,1098981126.544,0
22,6047.194117647059,4356.958823529411,2596065.0914058825,760273.2491470588,40821.94447058823,11959497.629699994,2352546720.718,5763084073651817.0,519.4941176470588,546257.084,923076106.848,671.0,160.0,10.0,16.0,5744.0,4776.0,1.202680067001675,2394.0,670.0,546257.084,923076106.848,0
22,6276.289156626506,5090.144578313253,3729778.133228918,480023.95501807204,33973.776500000014,2489811.670307227,606764744.3545605,7741693341003.098,570.7409638554217,108388.353,18237025.422000002,767.0,156.0,10.0,15.6,6590.0,3366.0,1.9578134284016637,2403.0,701.0,108388.353,18237025.422000002,0
22,6430.875,4957.23125,2965886.959749993,666933.9775500002,37302.211350000005,2682744.6637187493,658524873.1994437,8617885081942.287,606.7,109327.01800000001,17531333.316,763.0,150.0,10.0,15.0,6000.0,4250.0,1.411764705882353,2354.0,762.0,109327.01800000001,17531333.316,0
22,6223.934523809524,4832.238095238095,4056991.8111964273,633031.0861250003,38963.21829761901,2906964.714422618,745778907.8763149,7721502001594.17,588.375,133132.036,15249228.022,779.0,158.0,10.0,15.8,7083.0,3948.0,1.7940729483282676,2493.0,654.0,133132.036,15249228.022,0
22,6245.913580246914,4897.592592592592,3855183.227092596,526446.3895802466,34697.39380864198,2521156.56239506,579956323.6518391,8109048519402.88,570.7283950617284,118847.787,18457118.202999998,710.0,152.0,10.0,15.2,6669.0,3664.0,1.82014192139738,2453.0,709.0,118847.787,18457118.202999998,0
22,5913.752808988764,4854.297752808989,4209829.001264044,526729.2131460672,36384.40323033709,3789189.757662924,680050548.6797189,146437433451587.16,551.3651685393259,116394.788,159396357.848,733.0,168.0,10.0,16.8,7040.0,3644.0,1.9319429198682767,2584.0,721.0,116394.788,159396357.848,0
22,6023.142045454545,4629.982954545455,3854860.8378124987,583178.1531306817,36278.47776704544,3757983.3029204533,614880573.9967843,119111810953573.69,572.75,116671.69,142169817.603,760.0,166.0,10.0,16.6,6813.0,3917.0,1.7393413326525402,2563.0,750.0,116671.69,142169817.603,0
22,6136.228260869565,4838.809782608696,4499728.426130437,516385.7518532612,35795.58930434783,2885104.5433206526,614302924.0216959,9462623514767.77,578.5054347826087,108415.60699999999,17688948.29,762.0,174.0,10.0,17.4,7067.0,3504.0,2.016837899543379,2644.0,757.0,108415.60699999999,17688948.29,0
22,6067.851648351649,4929.780219780219,5014489.038401102,589417.0066648348,37324.21553846153,2956938.714945055,667509048.9217308,8946935030854.934,574.967032967033,108906.03300000001,17371125.693,832.0,172.0,10.0,17.2,7409.0,4011.0,1.8471702817252555,2643.0,803.0,108906.03300000001,17371125.693,0
22,5865.015957446809,4691.606382978724,4479085.398691492,596121.2599787235,36954.28024999999,2977115.7404042566,657767521.2755269,11326460432173.32,551.1436170212766,123736.68400000001,27911110.728,736.0,178.0,10.0,17.8,7151.0,4086.0,1.7501223690651004,2734.0,733.0,123736.68400000001,27911110.728,0
22,5704.540540540541,4378.905405405405,2942934.266391892,453888.626193693,32679.154684684694,2238949.65136937,409502567.3299055,6305159890186.043,285.27477477477476,93970.921,19832053.723,546.0,213.0,9.0,23.666666666666668,5887.0,3852.0,1.5282969885773625,2975.0,536.0,93970.921,19832053.723,1
22,5887.852678571428,4120.004464285715,3608529.7417053576,490711.22766964283,35901.27575892857,8607612.428223213,1216692595.7920308,6591188713940665.0,300.26785714285717,450347.50700000004,1213631854.976,546.0,215.0,9.0,23.88888888888889,6483.0,3763.0,1.7228275312250865,3104.0,516.0,450347.50700000004,1213631854.976,1
22,5955.809523809524,4241.9,3340244.761547619,483233.5860809527,31944.616828571434,2630012.712290476,392429976.3444571,38883263438375.89,310.7761904761905,86209.595,83237177.378,540.0,201.0,9.0,22.333333333333332,6075.0,3764.0,1.6139744952178534,2914.0,534.0,86209.595,83237177.378,1
22,5621.3640350877195,4522.4692982456145,3206588.3072543857,438910.670390351,32078.96225438597,2853846.789592105,446018455.5231097,32905286468385.812,331.24122807017545,96291.67300000001,76566159.27600001,614.0,219.0,9.0,24.333333333333332,6043.0,3699.0,1.6336847796701812,3004.0,613.0,96291.67300000001,76566159.27600001,1
22,5578.524793388429,5268.107438016529,3597109.6708801654,710068.4264917347,38386.43221900826,3076744.5574876047,746042496.887029,7520547196851.175,576.9793388429752,114298.50099999999,14703426.735,903.0,232.0,10.0,23.2,6615.0,4324.0,1.5298334875115633,3405.0,902.0,114298.50099999999,14703426.735,1
22,5248.372950819672,4639.459016393443,3330893.9879631125,552252.3302622949,32846.11305737704,2563562.518852459,542840402.595676,4827348481822.859,545.6352459016393,114561.39,14545618.245,885.0,235.0,9.0,26.11111111111111,6235.0,3948.0,1.5792806484295847,3314.0,837.0,114561.39,14545618.245,1
22,5270.948,4492.316,2822529.7330400003,554500.0359520002,32265.318675999984,8502695.5045,826551348.1998364,2417249431301116.5,523.644,258462.0,547341552.0,794.0,241.0,9.0,26.77777777777778,5655.0,3990.0,1.4172932330827068,3114.0,770.0,258462.0,547341552.0,1
22,5055.267241379311,4683.336206896552,3299404.339762931,481436.9750344828,31992.18317672415,8108059.377025864,1023473983.1813489,4864680149452308.0,509.01724137931035,376758.42100000003,1054328242.3060001,796.0,223.0,9.0,24.77777777777778,6068.0,3687.0,1.6457824789802007,3134.0,791.0,376758.42100000003,1054328242.3060001,1
22,5124.567114093959,4359.4697986577185,2573831.1342751686,646225.1975771812,45926.15240268456,7551749.614765096,1416905357.5406544,1007009034951361.1,533.2416107382551,204579.393,545406530.016,869.0,288.0,10.0,28.8,5758.0,3998.0,1.4402201100550276,5267.0,799.0,204579.393,545406530.016,1
22,5257.862416107382,4711.053691275168,2643913.8636577185,661255.9098825506,40802.94943624163,11401443.143919464,1739038070.8617964,1.1438991121344712e+16,613.6577181208054,412032.0,1845797084.16,988.0,288.0,10.0,28.8,5823.0,4192.0,1.3890744274809161,4736.0,987.0,412032.0,1845797084.16,1
22,6038.41724137931,4362.706896551724,2253528.132810348,710934.6692620685,39928.212868965486,4497859.2950689625,1251087752.9770446,17322265774738.32,667.1724137931035,193098.193,22683832.841,994.0,280.0,10.0,28.0,5661.0,4457.0,1.270136863361005,4596.0,914.0,193098.193,22683832.841,1
22,5432.788395904437,3989.1194539249145,2261333.1607815675,685706.7856348122,41183.29859726962,6303547.705641643,1240153498.2937396,568807220022094.2,661.2764505119454,189529.53600000002,403136415.145,994.0,283.0,10.0,28.3,5259.0,4055.0,1.2969173859432799,4787.0,884.0,189529.53600000002,403136415.145,1
22,5446.735537190083,4606.409090909091,2918287.9308429756,587990.2665289259,41349.65699173554,5612972.19105372,1078769777.3973467,1066582275326167.0,369.504132231405,180404.753,506294275.905,645.0,233.0,9.0,25.88888888888889,5869.0,4096.0,1.432861328125,3735.0,611.0,180404.753,506294275.905,1
22,5514.3293172690765,4483.694779116466,3461944.2978192754,597438.0537911648,43366.813044176684,7330049.264132527,1494847539.7571206,2195856767427481.8,400.77510040160644,299649.12100000004,735969656.415,658.0,240.0,9.0,26.666666666666668,6372.0,4123.0,1.545476594712588,3885.0,657.0,299649.12100000004,735969656.415,1
22,5456.178137651822,4360.757085020243,3335623.5150647787,678612.4865020242,42683.5577732793,10999549.871914985,1528287077.0051343,7369307669519121.0,426.68825910931173,377468.80100000004,1313706243.64,688.0,238.0,9.0,26.444444444444443,6262.0,3768.0,1.6618895966029723,3976.0,678.0,377468.80100000004,1313706243.64,1
22,5252.613821138211,4159.178861788618,3641838.8303821143,558986.3553008131,38201.86910162602,4622590.219479673,773653399.5385975,481471895388627.4,447.0121951219512,154321.654,341895430.785,693.0,237.0,9.0,26.333333333333332,6623.0,3454.0,1.917486971627099,3585.0,683.0,154321.654,341895430.785,1
22,4996.692307692308,4885.380566801619,2466071.4680607277,417558.5272510121,29793.253145748982,2572855.305599189,522434574.6749433,6470991537309.477,515.4291497975709,112117.10699999999,11270203.820999999,763.0,238.0,9.0,26.444444444444443,5233.0,3535.0,1.4803394625176804,3385.0,697.0,112117.10699999999,11270203.820999999,1
22,5108.285140562249,5016.919678714859,3398602.9264618494,456627.1948192774,34572.48214457833,7196678.724859438,1060573565.4613128,2726235985823076.0,521.7831325301205,362214.261,805722944.8939999,774.0,241.0,8.0,30.125,6036.0,3384.0,1.7836879432624113,3374.0,773.0,362214.261,805722944.8939999,1
22,5069.667870036101,5612.27797833935,3057547.990783393,541064.3595379059,31984.200978339322,2468020.1037581214,581397042.5528773,6646117126897.717,562.4043321299639,125578.0,19348654.693,827.0,269.0,8.0,33.625,5841.0,4157.0,1.4050998316093337,3394.0,826.0,125578.0,19348654.693,1
22,5319.239202657807,5241.019933554818,4033063.958225914,571705.9848604649,41587.343026578084,23667170.833681077,7185205094.35205,7.465068597356982e+16,572.0830564784053,1413617.33,4683087696.672,829.0,295.0,6.0,49.166666666666664,6660.0,4156.0,1.602502406159769,3696.0,814.0,1413617.33,4683087696.672,1
23,8365.9,5668.7225,5766508.717500004,2299687.784762502,83994.4328475,15888553.537732493,4023423954.898466,3388839986061129.0,516.065,306665.305,1142122993.84,912.0,387.0,13.0,29.76923076923077,8867.0,7053.0,1.257195519637034,5627.0,911.0,306665.305,1142122993.84,0
23,6416.817438692098,5082.024523160763,7626681.196389644,1960957.433531336,74344.8271934605,13669824.626915535,3135088048.691593,1058803244850858.8,582.9318801089918,432902.24100000004,500402545.416,947.0,355.0,12.0,29.583333333333332,9412.0,6090.0,1.5454844006568145,5238.0,946.0,432902.24100000004,500402545.416,0
23,6731.893048128342,5219.232620320856,6553617.420390372,1659266.9770213908,68986.32182620322,20643341.05308021,4043515293.2924705,1.6189324941913768e+16,616.336898395722,602959.392,2229151239.0039997,942.0,362.0,12.0,30.166666666666668,8840.0,6368.0,1.3881909547738693,5177.0,915.0,602959.392,2229151239.0039997,0
23,7123.135278514589,4712.310344827586,5909637.372095489,1640915.0374933681,67883.66141114062,11486201.690331567,2334806964.3921814,655843937007719.2,585.2572944297082,242795.125,456402970.12,909.0,361.0,16.0,22.5625,8347.0,5756.0,1.4501389854065323,5167.0,903.0,242795.125,456402970.12,0
23,6684.7474226804125,4878.373711340206,6001967.5302010365,1664140.4857809276,68752.8638298969,19625736.999770638,3581479031.2839375,1.7945269111804878e+16,606.5798969072165,719107.925,2427166687.841,1003.0,377.0,11.0,34.27272727272727,8345.0,5790.0,1.4412780656303972,5147.0,945.0,719107.925,2427166687.841,0
23,7195.528795811519,4723.405759162304,6464817.031020938,1681217.361641361,67344.87036649218,15795552.875345547,3445090582.905178,1.3334479108530056e+16,634.562827225131,694959.2009999999,2246512478.446,955.0,371.0,11.0,33.72727272727273,8563.0,5661.0,1.5126302773361597,4867.0,926.0,694959.2009999999,2246512478.446,0
23,6556.8356545961005,4927.456824512535,6764216.789520883,1612229.5439888567,73106.98901114207,34359297.875456795,5481622608.727164,4.752783753044375e+16,560.3231197771588,804400.175,2560348167.468,945.0,347.0,12.0,28.916666666666668,8424.0,6025.0,1.3981742738589211,4956.0,909.0,804400.175,2560348167.468,0
23,7282.41095890411,4671.175342465754,6894576.477687674,2114630.588427398,71010.55631506843,8782334.39393972,1976137162.398936,78343476549499.75,573.4657534246576,208922.702,57416946.367,909.0,351.0,14.0,25.071428571428573,8649.0,6077.0,1.4232351489221655,4957.0,896.0,208922.702,57416946.367,0
23,6901.310055865922,4777.6843575419,6594625.771312852,1712426.9091592175,72782.43996927374,34451291.824899465,7056659888.671329,1.0402691195611789e+17,579.9106145251396,1264624.832,5757979711.094,915.0,344.0,14.0,24.571428571428573,8306.0,5888.0,1.4106657608695652,4966.0,903.0,1264624.832,5757979711.094,0
23,6934.795518207283,4957.977591036414,7000344.930170871,1744775.4280952378,68072.28122408957,11965181.961422965,2495157881.990247,3739255770014558.0,531.3025210084033,246968.824,1149632405.802,939.0,343.0,14.0,24.5,8623.0,5820.0,1.4816151202749142,5067.0,938.0,246968.824,1149632405.802,0
23,6766.501416430595,5268.167138810199,5847707.11118697,1924395.4140028318,77461.29502266295,11272803.244427769,2851796240.9940023,120805086353236.52,629.3456090651558,293531.571,93740712.752,1023.0,336.0,17.0,19.764705882352942,8244.0,6388.0,1.2905447714464622,4757.0,1022.0,293531.571,93740712.752,0
23,6762.543130990415,5115.035143769968,4609692.746744413,1797957.6149361033,74094.35333546328,14004346.068373805,3214173099.952801,5096565139715448.0,618.1309904153354,439409.331,1257842679.632,1023.0,299.0,14.0,21.357142857142858,8005.0,6381.0,1.254505563391318,4166.0,972.0,439409.331,1257842679.632,0
23,6048.3922829582,4828.299035369775,5567294.537122185,1578710.9034405153,70874.15530546624,15882658.528861748,3382851567.7297573,1.1160307804739348e+16,604.3215434083602,550002.499,1859706228.592,997.0,297.0,14.0,21.214285714285715,8185.0,6013.0,1.3612173623815067,4496.0,946.0,550002.499,1859706228.592,0
23,6850.2307692307695,4972.861538461539,6185462.5713230865,1619232.483058461,77753.61437538464,17743958.963461522,3610766060.2538996,8231963909284565.0,604.8369230769231,361704.0,1326542203.144,961.0,311.0,14.0,22.214285714285715,9013.0,6984.0,1.2905211912943872,4306.0,927.0,361704.0,1326542203.144,0
23,6731.643712574851,4694.437125748503,6627092.960263469,1573148.2732335336,84604.71830239522,20250358.692227557,3486896213.1189966,1.0438622168452728e+16,609.188622754491,510203.971,1716268375.9620001,900.0,320.0,14.0,22.857142857142858,9011.0,6088.0,1.4801248357424441,4626.0,894.0,510203.971,1716268375.9620001,0
23,6655.113268608414,4866.48220064725,6790044.642252429,1379444.7044433653,70537.4958187702,10556793.02585437,2363342973.4804697,1463600697225016.2,636.1132686084143,267032.445,663172316.696,993.0,297.0,12.0,24.75,9200.0,5354.0,1.7183414269704893,4076.0,945.0,267032.445,663172316.696,0
23,6272.892744479495,5255.100946372239,6627440.177804421,1506854.6333186126,72251.54123343847,17931994.559362773,3950615198.2706003,2.4726623348344604e+16,622.9589905362776,771224.798,2795779655.385,965.0,306.0,11.0,27.818181818181817,8515.0,6432.0,1.3238495024875623,3945.0,858.0,771224.798,2795779655.385,0
23,6636.133333333333,4887.961904761904,7021168.458298414,1454674.3731428573,66685.12652380951,8590278.016561909,2237838742.8778915,55210677550403.0,565.6952380952381,302688.084,46095575.389,1012.0,302.0,13.0,23.23076923076923,8631.0,6053.0,1.4259045101602512,4256.0,959.0,302688.084,46095575.389,0
23,6878.591973244147,4825.347826086957,6858681.968652174,1457950.2701772584,72915.90576254182,12559511.506715724,3003636701.9442673,4306742914344148.5,619.8260869565217,554781.823,1122451828.0,989.0,284.0,15.0,18.933333333333334,9227.0,6040.0,1.5276490066225166,4066.0,988.0,554781.823,1122451828.0,0
23,6783.6866666666665,4739.836666666667,5976207.547233338,1618030.5660000003,73140.12172666665,19322814.26331334,3633509819.332968,2.2515405228661984e+16,620.98,698130.2640000001,2570987345.412,971.0,288.0,12.0,24.0,8729.0,6948.0,1.2563327576280945,4146.0,913.0,698130.2640000001,2570987345.412,0
23,6524.866090712743,4488.155507559395,5085144.103825056,1364723.6103585311,67119.46882073433,12454910.840406043,2309368190.8826694,3116451293778683.0,207.56803455723542,265070.022,1187499227.004,353.0,451.0,12.0,37.583333333333336,8134.0,6300.0,1.291111111111111,6759.0,352.0,265070.022,1187499227.004,1
23,5763.002320185615,4569.856148491879,3993471.7610069592,1118474.160292343,63543.22499303943,8086786.8674756475,1904929949.5965078,77093917290646.75,206.0812064965197,205619.62699999998,108746950.29,364.0,418.0,13.0,32.15384615384615,7382.0,6055.0,1.219157720891825,6710.0,363.0,205619.62699999998,108746950.29,1
23,5553.855158730159,4762.275793650793,3897158.8117480157,1066636.490174603,74078.65986904764,15933457.518982144,2417010146.118997,1.0442506093171982e+16,229.02777777777777,403499.12100000004,2283456077.614,389.0,494.0,10.0,49.4,7005.0,6201.0,1.1296565070149975,7871.0,388.0,403499.12100000004,2283456077.614,1
23,6215.847250509165,4821.256619144603,4936745.774551938,1037149.1189877806,78680.14626883909,35461548.11650304,3904852400.6281624,8.821701392889802e+16,249.5193482688391,796945.062,5394113790.548,415.0,480.0,11.0,43.63636363636363,7829.0,6365.0,1.2300078554595444,7511.0,410.0,796945.062,5394113790.548,1
23,5485.404715127702,5575.3497053045185,4369537.2738919435,961056.6798781923,69998.87949312374,36838573.21352061,5499434914.975841,1.10705906961417e+17,543.9548133595285,887723.6740000001,4710202345.476,900.0,501.0,8.0,62.625,7619.0,5328.0,1.4299924924924925,7039.0,894.0,887723.6740000001,4710202345.476,1
23,5132.497933884298,5248.642561983471,3950980.795423556,937122.2464545445,58135.62626859508,10808243.236028915,1643022629.412973,3403068467708940.5,615.1012396694215,328601.615,1206506804.496,1023.0,475.0,9.0,52.77777777777778,7705.0,5442.0,1.4158397647923557,6258.0,1018.0,328601.615,1206506804.496,1
23,6236.299474605955,5230.894921190893,5622334.023399297,1071360.4208774075,61437.373541155896,28661546.078094564,3590902831.733358,8.991559489626386e+16,594.8091068301226,858470.8809999999,5338220164.62,947.0,565.0,6.0,94.16666666666667,8640.0,5963.0,1.448935099781989,6970.0,925.0,858470.8809999999,5338220164.62,1
23,5876.124521072797,5516.180076628352,5122200.971099619,1259614.8104885046,56268.529463601546,12457818.510609198,1801979583.9345765,1.6021962269418458e+16,467.56704980842915,500682.0,2884043316.385,796.0,514.0,8.0,64.25,8523.0,5521.0,1.543742075710922,6419.0,769.0,500682.0,2884043316.385,1
23,5271.233333333334,5091.14,4606833.030182223,1195834.4095088905,76071.34313555557,18136640.14804447,3279663530.74851,1.805316776197605e+16,253.95777777777778,559101.726,2841347236.54,449.0,439.0,11.0,39.90909090909091,7868.0,5467.0,1.439180537772087,7330.0,436.0,559101.726,2841347236.54,1
23,5935.308347529813,5901.519591141397,6823030.707657574,1617221.2096456552,77515.36835775113,32784510.050862003,5167217378.4755745,8.495871584374858e+16,664.6218057921635,781484.052,6599938642.554,1023.0,575.0,12.0,47.916666666666664,9290.0,7320.0,1.2691256830601092,9393.0,999.0,781484.052,6599938642.554,1
23,5800.484087102178,5825.041876046901,6985281.388772192,1724957.4873450585,82329.68000335008,38444552.067450605,5582146785.672886,1.0292563435551216e+17,649.7755443886097,718854.7170000001,5948123852.398001,988.0,586.0,11.0,53.27272727272727,9773.0,7819.0,1.2499040798056018,9373.0,973.0,718854.7170000001,5948123852.398001,1
23,6108.296795952782,5516.114671163575,6402616.424548061,1552136.0509224276,74768.15429679594,20795065.61288195,4416996030.770546,3.284591724592539e+16,614.0252951096121,563342.993,4399581064.06,1005.0,583.0,10.0,58.3,9737.0,6907.0,1.409729260170841,8462.0,1004.0,563342.993,4399581064.06,1
23,5849.299474605955,5611.147110332749,7258981.10644659,1420512.195527145,73304.81169352008,30207245.533768848,5629486183.050117,9.871902364665461e+16,560.2434325744308,974897.016,7323487564.608001,958.0,561.0,10.0,56.1,9809.0,6881.0,1.4255195465775323,8352.0,945.0,974897.016,7323487564.608001,1
23,5732.423611111111,6521.543402777777,5009663.743126735,912372.8288454835,53949.16152777776,28862293.354402784,4850130563.20508,1.1853208720181304e+17,564.9982638888889,1145472.78,7592770508.904,879.0,567.0,9.0,63.0,7948.0,5097.0,1.5593486364528153,7481.0,869.0,1145472.78,7592770508.904,1
23,5896.155049786628,6074.359886201992,4467306.805492185,914144.1804224751,60028.01930014225,37700396.52257896,6340476230.325613,2.6271077134965485e+17,584.8591749644381,1590010.0,13244261402.6,941.0,691.0,12.0,57.583333333333336,8488.0,5372.0,1.5800446760982874,9353.0,940.0,1590010.0,13244261402.6,1
23,6154.700787401574,4723.988188976378,4935717.643911416,1053528.9644409441,64251.94043503942,14278894.771537405,2430576974.645777,4621236151971391.0,320.2263779527559,257024.021,1262342955.0089998,522.0,498.0,10.0,49.8,7526.0,5511.0,1.3656323716203955,7571.0,514.0,257024.021,1262342955.0089998,1
23,6107.333333333333,4649.317365269461,5135184.413752521,1056522.2286267465,62926.669800399206,10550832.312473051,2043568788.326617,282196046791125.7,371.0898203592814,242006.265,315022620.75,649.0,489.0,12.0,40.75,8369.0,5335.0,1.568697282099344,7580.0,624.0,242006.265,315022620.75,1
23,5538.6585820895525,4556.688432835821,3399823.5270914165,1193609.4794160465,68290.0709123134,23183375.87451678,3624234362.276488,6.9955672539736216e+16,391.8768656716418,849809.714,6107570870.739,671.0,524.0,12.0,43.666666666666664,6980.0,5518.0,1.264951069227981,8021.0,666.0,849809.714,6107570870.739,1
23,5583.310408921933,4939.758364312268,4851116.489159859,1128063.2910947965,64061.13314126389,37158971.27428431,5104136427.381759,1.8051238656636448e+17,483.57063197026025,1303665.0,9351384989.8,794.0,527.0,11.0,47.90909090909091,7546.0,5328.0,1.4162912912912913,7901.0,793.0,1303665.0,9351384989.8,1
23,5900.594639865996,4672.070351758794,3746291.3733852585,1090653.7043031834,68217.95244221107,32173314.621107206,3932704323.3653946,1.0270648760250565e+17,418.54438860971527,979642.588,7405832981.4,733.0,586.0,11.0,53.27272727272727,7305.0,5394.0,1.3542825361512791,8232.0,727.0,979642.588,7405832981.4,1
24,6190.171875,4234.296875,4724263.137994785,1127702.527286462,41711.71251562499,6284972.8841302125,1526259580.8496983,2228932174836220.8,640.1354166666666,405054.136,654302503.9319999,1023.0,185.0,7.0,26.428571428571427,7304.0,4353.0,1.6779232713071446,2233.0,1022.0,405054.136,654302503.9319999,0
24,5749.48125,4330.44375,4552687.5372875035,1008126.7091812501,39286.717493749995,2180877.6984687494,809270495.8130877,3893881440125.2197,692.50625,125275.34800000001,11730522.015,1023.0,152.0,8.0,19.0,7132.0,4290.0,1.6624708624708624,2283.0,893.0,125275.34800000001,11730522.015,0
24,6817.933701657458,4574.07182320442,5098411.343646407,1117006.8534309394,40072.70616022103,3324675.7084198873,985593106.7613703,181266325559704.28,691.3259668508288,125409.493,181798225.758,1023.0,174.0,7.0,24.857142857142858,7797.0,4951.0,1.5748333669965664,2293.0,879.0,125409.493,181798225.758,0
